Distance_m,Obstacle_Count,Obstacle_Type,Noise_Power_dBm,Received_SNR_dB,Total_Path_Loss_dB,BER,Is_Outage
99.73,3,Concrete,-65.66,-24.38,110.03,0.4635,True
143.5,1,Glass,-85.75,20.56,85.19,0.0,False
58.96,2,Concrete,-98.27,22.81,95.47,0.0,False
157.92,0,None,-60.47,-3.56,84.02,0.1797,True
139.05,2,Glass,-98.8,31.88,86.92,0.0,False
185.13,4,Concrete,-61.75,-43.65,125.4,0.4937,True
22.65,0,None,-87.51,40.35,67.16,0.0,False
158.26,4,Glass,-76.15,4.11,92.04,0.0107,False
52.34,4,Glass,-69.73,7.3,82.43,0.0004,False
132.14,2,Glass,-86.1,19.63,86.47,0.0,False
166.06,1,Concrete,-80.01,5.55,94.46,0.0037,False
32.36,4,Glass,-71.13,12.87,78.26,0.0,False
155.04,0,None,-96.35,32.49,83.86,0.0,False
14.49,3,Concrete,-75.94,2.66,93.27,0.0268,False
174.65,0,None,-85.41,20.52,84.9,0.0,False
77.5,1,Glass,-83.06,23.22,79.84,0.0,False
142.72,0,None,-96.65,33.51,83.14,0.0,False
16.99,1,Glass,-97.27,50.61,66.66,0.0,False
40.18,0,None,-99.42,47.29,72.13,0.0,False
57.58,4,Concrete,-61.85,-33.41,115.26,0.4754,True
25.77,0,None,-84.71,36.43,68.28,0.0,False
10.96,2,Concrete,-95.31,34.46,80.85,0.0,False
191.94,4,Glass,-88.26,14.55,93.72,0.0,False
36.66,0,None,-77.85,26.51,71.34,0.0,False
136.25,2,Glass,-99.66,32.91,86.74,0.0,False
35.08,3,Glass,-99.0,42.05,76.96,0.0,False
132.51,0,None,-65.36,2.86,82.5,0.0248,False
18.77,0,None,-85.81,40.28,65.53,0.0,False
11.57,3,Glass,-74.77,27.45,67.32,0.0,False
173.02,0,None,-96.07,31.26,84.82,0.0,False
58.04,2,Glass,-70.62,11.29,79.33,0.0,False
106.09,2,Glass,-85.72,21.15,84.57,0.0,False
18.31,4,Concrete,-68.13,-17.17,105.31,0.4211,True
156.93,4,Glass,-75.59,3.63,91.97,0.0159,False
99.74,2,Glass,-88.63,24.59,84.03,0.0,False
36.02,0,None,-74.12,22.93,71.18,0.0,False
187.57,3,Concrete,-90.96,-4.56,115.52,0.2108,True
155.53,0,None,-68.55,4.66,83.89,0.0083,False
90.64,3,Glass,-68.57,3.36,85.2,0.0186,False
157.52,1,Glass,-94.82,28.82,86.0,0.0,False
31.49,3,Glass,-90.11,34.09,76.02,0.0,False
138.24,0,None,-88.26,25.39,82.87,0.0,False
95.4,3,Glass,-93.39,27.74,85.65,0.0,False
160.03,1,Glass,-81.43,15.29,86.14,0.0,False
20.16,3,Concrete,-72.81,-3.34,96.14,0.1609,True
116.18,4,Glass,-62.83,-6.53,89.36,0.2552,True
179.46,4,Concrete,-93.25,-11.89,125.13,0.3608,True
12.53,3,Concrete,-80.32,8.3,92.01,0.0002,False
12.79,0,None,-77.25,35.06,62.19,0.0,False
62.31,1,Glass,-70.35,12.41,77.95,0.0,False
76.84,1,Concrete,-91.66,23.89,87.77,0.0,False
195.12,3,Glass,-78.13,6.27,91.86,0.002,False
55.34,2,Concrete,-92.46,17.55,94.91,0.0,False
94.95,0,None,-66.41,6.81,79.6,0.0015,False
126.64,3,Concrete,-73.43,-18.68,112.11,0.4336,True
33.78,4,Concrete,-62.55,-28.07,110.63,0.4781,True
105.41,2,Concrete,-87.74,7.23,100.51,0.0007,False
163.91,0,None,-89.15,24.81,84.35,0.0,False
155.09,0,None,-61.59,-2.27,83.87,0.1389,True
10.78,4,Concrete,-83.41,2.7,100.71,0.0253,False
180.12,3,Concrete,-79.32,-15.84,115.17,0.4145,True
31.3,2,Concrete,-65.2,-4.76,89.96,0.2072,True
33.08,2,Concrete,-67.1,-3.35,90.44,0.1698,True
100.05,0,None,-79.56,19.5,80.06,0.0,False
65.49,2,Glass,-66.84,6.46,80.38,0.0019,False
97.64,3,Concrete,-76.08,-13.77,109.85,0.3792,True
114.5,3,Concrete,-82.79,-8.44,111.23,0.2905,True
145.05,4,Glass,-64.74,-6.55,91.28,0.2584,True
47.62,2,Concrete,-80.92,7.31,93.61,0.0006,False
36.57,4,Glass,-75.99,16.67,79.32,0.0,False
175.7,2,Glass,-76.72,7.77,88.95,0.0006,False
117.94,0,None,-82.47,20.98,81.49,0.0,False
169.81,3,Glass,-69.68,-0.97,90.65,0.1032,True
92.2,3,Glass,-77.94,12.59,85.35,0.0,False
152.78,3,Glass,-62.61,-7.13,89.74,0.2691,True
23.67,1,Glass,-62.87,13.33,69.54,0.0,False
58.29,1,Concrete,-64.75,-0.62,85.37,0.0948,False
172.18,4,Concrete,-90.53,-14.24,124.77,0.3901,True
78.05,1,Glass,-68.0,8.1,79.9,0.0002,False
81.27,3,Glass,-71.12,6.87,84.25,0.0008,False
69.63,0,None,-66.53,9.62,76.91,0.0,False
123.72,3,Concrete,-67.62,-24.29,111.9,0.4661,True
31.93,3,Concrete,-83.59,3.45,100.14,0.0207,False
71.7,0,None,-94.73,37.57,77.17,0.0,False
41.04,1,Glass,-90.07,35.75,74.32,0.0,False
44.82,1,Concrete,-68.77,5.68,83.08,0.003,False
97.11,4,Glass,-70.86,3.06,87.8,0.0219,False
66.57,3,Glass,-72.92,10.4,82.52,0.0,False
26.79,2,Concrete,-61.57,-7.05,88.61,0.2648,True
178.19,0,None,-96.31,31.24,85.07,0.0,False
87.78,2,Concrete,-90.78,11.85,98.92,0.0,False
101.77,2,Glass,-86.64,22.43,84.21,0.0,False
28.32,2,Concrete,-65.49,-3.61,89.1,0.1767,True
130.47,4,Glass,-61.6,-8.77,90.36,0.2998,True
138.24,4,Glass,-71.6,0.73,90.87,0.0613,False
18.94,0,None,-85.73,40.13,65.6,0.0,False
163.48,1,Glass,-64.04,-2.29,86.32,0.1393,True
149.84,1,Concrete,-60.82,-12.74,93.57,0.3817,True
103.43,0,None,-92.59,32.24,80.35,0.0,False
103.25,2,Glass,-60.57,-3.76,84.33,0.1769,True
120.27,0,None,-60.58,-1.07,81.66,0.1056,True
27.16,0,None,-97.16,48.43,68.73,0.0,False
112.5,0,None,-63.54,2.47,81.08,0.0294,False
148.37,3,Glass,-82.56,13.08,89.48,0.0,False
74.65,1,Concrete,-70.99,3.48,87.51,0.0171,False
111.8,1,Concrete,-83.4,12.38,91.02,0.0,False
151.43,0,None,-97.37,33.71,83.66,0.0,False
127.59,3,Glass,-65.32,-2.85,88.17,0.1573,True
100.68,0,None,-80.06,19.94,80.11,0.0,False
95.81,3,Glass,-85.38,19.7,85.68,0.0,False
108.35,1,Concrete,-74.93,4.18,90.75,0.0115,False
90.64,1,Concrete,-79.53,10.33,89.2,0.0,False
140.75,4,Glass,-86.64,15.62,91.02,0.0,False
134.79,1,Concrete,-85.16,12.52,92.65,0.0,False
143.22,4,Glass,-60.57,-10.61,91.17,0.3364,True
68.05,0,None,-92.88,36.16,76.71,0.0,False
169.16,4,Concrete,-82.08,-22.54,124.62,0.462,True
177.71,1,Concrete,-86.41,11.36,95.05,0.0,False
147.75,1,Glass,-71.39,5.94,85.44,0.002,False
92.03,4,Concrete,-91.11,-8.22,119.33,0.2973,True
158.72,3,Concrete,-63.34,-30.72,114.07,0.4805,True
21.84,2,Glass,-88.6,37.76,70.84,0.0,False
106.17,1,Glass,-68.24,5.66,82.57,0.0029,False
24.54,1,Concrete,-93.54,35.69,77.85,0.0,False
163.07,3,Concrete,-91.73,-2.57,114.3,0.1429,True
157.58,2,Glass,-92.05,24.05,88.0,0.0,False
175.44,3,Glass,-80.74,9.8,90.94,0.0,False
88.45,3,Concrete,-79.24,-9.75,108.99,0.3293,True
102.74,3,Glass,-90.66,24.37,86.29,0.0,False
112.69,4,Concrete,-65.22,-35.87,121.09,0.4809,True
159.18,2,Glass,-80.18,12.08,88.09,0.0,False
60.28,1,Concrete,-79.63,13.97,85.66,0.0,False
61.44,1,Glass,-66.51,8.68,77.82,0.0001,False
11.84,0,None,-67.0,25.48,61.52,0.0,False
133.77,1,Glass,-67.3,2.72,84.58,0.0251,False
164.95,2,Glass,-80.42,12.02,88.4,0.0,False
133.26,3,Concrete,-64.09,-28.46,112.55,0.4774,True
130.19,4,Concrete,-64.31,-38.04,122.35,0.4876,True
146.81,2,Glass,-84.08,16.69,87.39,0.0,False
165.33,3,Glass,-99.41,28.99,90.42,0.0,False
172.67,4,Glass,-72.49,-0.31,92.8,0.0817,False
21.62,4,Glass,-88.01,33.26,74.75,0.0,False
51.44,4,Concrete,-70.15,-24.13,114.28,0.4581,True
83.33,4,Concrete,-79.19,-19.28,118.47,0.4482,True
162.49,1,Glass,-82.48,16.21,86.27,0.0,False
116.92,2,Concrete,-95.47,14.06,101.41,0.0,False
48.27,3,Glass,-91.33,31.6,79.73,0.0,False
82.81,0,None,-76.06,17.64,78.42,0.0,False
124.52,4,Glass,-66.66,-3.3,89.96,0.165,True
128.16,1,Glass,-89.44,25.23,84.21,0.0,False
175.96,0,None,-98.66,33.7,84.96,0.0,False
42.46,3,Concrete,-95.0,12.38,102.61,0.0,False
100.38,1,Concrete,-74.21,4.12,90.09,0.0099,False
78.81,1,Concrete,-81.26,13.27,87.99,0.0,False
111.15,0,None,-80.04,19.07,80.97,0.0,False
32.72,0,None,-97.51,47.16,70.35,0.0,False
97.36,4,Glass,-94.3,26.48,87.82,0.0,False
107.24,0,None,-80.43,19.76,80.66,0.0,False
57.47,2,Concrete,-71.52,-3.72,95.24,0.1787,True
166.01,1,Concrete,-61.63,-12.82,94.46,0.3727,True
116.32,2,Concrete,-84.47,3.1,101.37,0.0243,False
145.27,3,Concrete,-79.99,-13.3,113.3,0.3628,True
94.82,3,Glass,-70.73,5.14,85.59,0.0057,False
10.76,0,None,-84.87,44.17,60.69,0.0,False
36.31,1,Concrete,-86.87,25.62,81.25,0.0,False
198.51,1,Concrete,-60.37,-15.64,96.01,0.4179,True
72.67,3,Glass,-81.75,18.47,83.28,0.0,False
191.28,0,None,-78.88,13.19,85.69,0.0,False
52.36,3,Concrete,-87.56,3.13,104.44,0.0209,False
84.13,4,Concrete,-69.93,-28.63,118.55,0.4724,True
27.76,0,None,-83.65,34.72,68.92,0.0,False
64.4,2,Glass,-91.68,31.45,80.23,0.0,False
171.52,0,None,-78.06,13.32,84.74,0.0,False
121.45,0,None,-97.55,35.81,81.74,0.0,False
105.66,1,Glass,-67.26,4.72,82.53,0.0077,False
168.51,3,Concrete,-70.9,-23.68,114.59,0.4572,True
150.39,0,None,-97.38,33.78,83.6,0.0,False
11.01,2,Glass,-93.37,48.47,64.89,0.0,False
29.02,2,Concrete,-78.85,9.55,89.31,0.0,False
185.39,2,Concrete,-85.18,-0.24,105.42,0.0815,False
146.23,2,Glass,-64.83,-2.52,87.35,0.1405,True
38.09,0,None,-69.45,17.78,71.67,0.0,False
75.44,2,Concrete,-96.61,19.01,97.61,0.0,False
23.92,4,Glass,-65.73,10.1,75.63,0.0,False
25.02,4,Glass,-67.43,11.41,76.02,0.0,False
70.13,2,Concrete,-97.75,20.77,96.97,0.0,False
52.55,1,Glass,-91.24,34.77,76.47,0.0,False
84.04,0,None,-84.94,26.4,78.54,0.0,False
82.77,4,Concrete,-66.82,-31.59,118.41,0.493,True
186.27,3,Concrete,-89.3,-6.16,115.46,0.2408,True
118.01,3,Concrete,-71.96,-19.53,111.49,0.4434,True
123.6,0,None,-79.47,17.58,81.89,0.0,False
150.03,1,Concrete,-71.95,-1.63,93.58,0.1187,True
189.42,0,None,-86.36,20.76,85.6,0.0,False
185.08,3,Concrete,-69.69,-25.71,115.4,0.4711,True
28.76,1,Glass,-93.77,42.54,71.23,0.0,False
11.37,1,Concrete,-64.42,13.25,71.17,0.0,False
55.34,4,Concrete,-80.13,-14.79,114.91,0.3994,True
35.48,0,None,-90.71,39.66,71.05,0.0,False
113.17,0,None,-92.44,31.31,81.13,0.0,False
189.96,2,Concrete,-71.26,-14.36,105.63,0.3895,True
18.42,0,None,-75.06,29.7,65.36,0.0,False
182.39,1,Concrete,-60.04,-15.23,95.27,0.4108,True
76.52,3,Glass,-73.07,9.34,83.73,0.0001,False
191.75,3,Glass,-87.64,15.93,91.71,0.0,False
110.77,3,Concrete,-66.0,-24.94,110.94,0.4705,True
198.01,2,Glass,-97.13,27.15,89.99,0.0,False
138.44,2,Glass,-63.22,-3.66,86.88,0.1743,True
175.48,1,Glass,-89.67,22.73,86.94,0.0,False
80.54,4,Concrete,-74.59,-23.58,118.17,0.4613,True
16.17,0,None,-96.22,51.99,64.23,0.0,False
171.57,3,Concrete,-92.97,-1.77,114.74,0.1215,True
24.26,0,None,-88.8,41.05,67.75,0.0,False
12.45,0,None,-82.58,40.62,61.96,0.0,False
159.2,3,Concrete,-73.56,-20.53,114.09,0.4481,True
32.73,3,Glass,-63.45,7.1,76.35,0.0006,False
114.37,2,Concrete,-87.41,6.18,101.22,0.0031,False
176.14,2,Concrete,-93.81,8.84,104.97,0.0,False
42.38,1,Glass,-90.22,35.62,74.6,0.0,False
87.67,4,Concrete,-91.11,-7.8,118.91,0.2828,True
133.15,3,Concrete,-67.46,-25.08,112.54,0.4728,True
35.99,4,Concrete,-94.34,3.16,111.18,0.0211,False
18.58,2,Glass,-85.32,35.89,69.44,0.0,False
61.77,4,Concrete,-69.43,-26.44,115.87,0.4652,True
124.5,2,Concrete,-71.78,-10.17,101.96,0.3321,True
33.63,1,Concrete,-97.38,36.79,80.59,0.0,False
40.54,0,None,-77.59,25.37,72.21,0.0,False
56.42,3,Glass,-82.3,21.22,81.08,0.0,False
32.52,4,Glass,-73.2,14.9,78.3,0.0,False
73.45,0,None,-74.92,17.54,77.37,0.0,False
55.22,0,None,-96.44,41.55,74.9,0.0,False
111.67,0,None,-98.57,37.55,81.01,0.0,False
172.02,0,None,-91.84,27.08,84.77,0.0,False
49.68,1,Glass,-88.61,32.63,75.98,0.0,False
134.25,1,Concrete,-84.42,11.81,92.61,0.0,False
133.61,3,Glass,-82.59,14.02,88.57,0.0,False
135.95,3,Glass,-65.97,-2.75,88.72,0.1525,True
11.75,3,Glass,-62.18,14.72,67.46,0.0,False
179.93,1,Glass,-78.53,11.37,87.16,0.0,False
51.71,2,Concrete,-73.61,-0.72,94.33,0.1003,True
187.33,1,Glass,-90.34,22.83,87.51,0.0,False
190.03,3,Concrete,-75.21,-20.42,115.63,0.4467,True
152.87,3,Glass,-68.6,-1.14,89.74,0.1015,True
165.72,3,Glass,-69.33,-1.11,90.44,0.1037,True
134.72,0,None,-90.46,27.82,82.64,0.0,False
152.1,0,None,-82.44,18.74,83.7,0.0,False
191.9,4,Concrete,-80.03,-25.69,125.72,0.4672,True
160.42,3,Glass,-73.53,3.37,90.16,0.0162,False
77.16,4,Concrete,-83.12,-14.68,117.8,0.4008,True
135.28,2,Concrete,-65.56,-17.12,102.68,0.4207,True
195.16,3,Glass,-64.14,-7.73,91.86,0.29,True
88.79,0,None,-71.05,12.03,79.02,0.0,False
100.83,2,Concrete,-61.71,-18.41,100.13,0.4318,True
15.94,1,Glass,-74.95,28.84,66.11,0.0,False
94.4,1,Concrete,-86.27,16.72,89.55,0.0,False
180.16,0,None,-95.23,30.06,85.17,0.0,False
123.4,2,Concrete,-78.11,-3.77,101.88,0.1735,True
86.19,3,Glass,-97.98,33.22,84.76,0.0,False
15.15,1,Concrete,-94.34,40.67,73.66,0.0,False
118.84,4,Glass,-95.67,26.12,89.55,0.0,False
84.7,0,None,-79.52,20.91,78.61,0.0,False
190.39,2,Glass,-93.72,24.07,89.65,0.0,False
180.62,2,Concrete,-71.15,-14.04,105.19,0.39,True
53.38,0,None,-85.02,30.42,74.6,0.0,False
60.46,1,Glass,-83.47,25.79,77.68,0.0,False
149.91,1,Concrete,-87.64,14.07,93.57,0.0,False
108.3,1,Concrete,-73.02,2.28,90.75,0.0333,False
21.22,0,None,-94.85,48.27,66.59,0.0,False
76.1,0,None,-81.08,23.4,77.68,0.0,False
198.61,0,None,-81.62,15.6,86.01,0.0,False
101.58,4,Glass,-66.16,-2.03,88.19,0.129,True
94.82,1,Glass,-63.21,1.62,81.59,0.044,False
68.68,1,Glass,-65.22,6.43,78.79,0.0016,False
180.12,3,Glass,-78.1,6.94,91.17,0.0011,False
29.84,4,Concrete,-90.45,0.9,109.55,0.058,False
36.7,0,None,-88.5,37.16,71.35,0.0,False
46.74,4,Concrete,-75.4,-18.05,113.45,0.429,True
20.69,1,Concrete,-99.35,42.98,76.37,0.0,False
153.34,2,Glass,-95.88,28.11,87.77,0.0,False
156.92,3,Glass,-84.1,14.13,89.97,0.0,False
102.22,2,Concrete,-94.67,14.43,100.24,0.0,False
177.36,0,None,-90.46,25.43,85.03,0.0,False
77.95,1,Glass,-73.43,13.53,79.89,0.0,False
192.86,3,Concrete,-81.93,-13.83,115.76,0.3812,True
139.48,3,Concrete,-74.6,-18.34,112.94,0.4329,True
125.47,0,None,-70.16,8.14,82.02,0.0001,False
113.15,0,None,-72.49,11.36,81.13,0.0,False
76.76,2,Glass,-86.44,24.69,81.76,0.0,False
51.96,4,Concrete,-86.78,-7.59,114.37,0.2747,True
53.59,4,Glass,-96.1,33.46,82.64,0.0,False
166.58,4,Concrete,-61.36,-43.13,124.49,0.493,True
175.88,2,Concrete,-67.63,-17.33,104.96,0.4288,True
151.16,2,Glass,-68.09,0.44,87.64,0.0661,False
49.62,2,Concrete,-92.97,19.0,93.97,0.0,False
100.05,2,Glass,-81.79,17.73,84.06,0.0,False
17.01,2,Concrete,-83.81,19.14,84.67,0.0,False
40.09,2,Concrete,-78.17,6.06,92.11,0.0024,False
39.57,0,None,-64.52,12.52,72.0,0.0,False
189.58,3,Concrete,-63.77,-31.84,115.61,0.4781,True
21.1,2,Concrete,-82.55,16.01,86.54,0.0,False
52.67,2,Glass,-80.97,22.48,78.49,0.0,False
26.33,3,Glass,-93.17,38.7,74.46,0.0,False
15.96,2,Concrete,-82.96,18.85,84.11,0.0,False
64.0,4,Concrete,-97.34,1.16,116.18,0.0544,False
45.82,2,Concrete,-63.09,-10.19,93.28,0.3354,True
191.45,4,Concrete,-72.44,-33.26,125.7,0.4895,True
148.16,2,Concrete,-69.82,-13.65,103.47,0.3833,True
99.45,3,Glass,-94.62,28.62,86.01,0.0,False
54.01,0,None,-99.16,44.46,74.7,0.0,False
137.47,4,Concrete,-99.39,-3.43,122.82,0.1681,True
128.93,1,Concrete,-86.2,13.94,92.26,0.0,False
29.05,3,Glass,-96.7,41.38,75.32,0.0,False
163.73,4,Concrete,-99.19,-5.15,124.34,0.2208,True
193.87,2,Glass,-92.99,23.18,89.8,0.0,False
97.56,0,None,-80.95,21.11,79.84,0.0,False
38.84,0,None,-84.02,32.18,71.84,0.0,False
198.32,1,Glass,-66.15,-1.85,88.0,0.12,True
59.19,3,Concrete,-73.04,-12.46,105.5,0.3687,True
148.51,2,Concrete,-99.32,15.83,103.49,0.0,False
14.82,3,Concrete,-98.36,24.89,93.47,0.0,False
63.89,4,Glass,-86.43,22.27,84.16,0.0,False
179.58,4,Concrete,-62.95,-42.19,125.14,0.4913,True
186.47,0,None,-91.59,26.12,85.47,0.0,False
141.89,4,Concrete,-96.2,-6.9,123.09,0.2623,True
150.41,2,Glass,-99.96,32.36,87.6,0.0,False
10.96,2,Glass,-69.96,25.12,64.85,0.0,False
184.97,0,None,-87.0,21.6,85.4,0.0,False
57.38,4,Concrete,-73.68,-21.55,115.23,0.4575,True
88.68,2,Glass,-85.0,21.99,83.01,0.0,False
58.69,2,Glass,-66.58,7.15,79.43,0.0009,False
150.5,3,Glass,-64.31,-5.3,89.61,0.2187,True
117.1,2,Glass,-65.39,-0.04,85.43,0.0776,False
190.84,1,Glass,-75.94,8.27,87.67,0.0,False
84.9,3,Glass,-60.59,-4.04,84.63,0.1911,True
188.86,4,Glass,-97.19,23.61,93.58,0.0,False
25.61,2,Concrete,-69.39,1.17,88.22,0.0502,False
184.64,4,Glass,-75.99,2.61,93.38,0.0246,False
197.0,2,Glass,-70.07,0.13,89.94,0.0743,False
94.87,3,Concrete,-95.66,6.06,109.6,0.002,False
33.09,0,None,-78.86,28.41,70.45,0.0,False
171.07,4,Concrete,-85.88,-18.84,124.72,0.4421,True
196.36,4,Glass,-81.41,7.5,93.92,0.0005,False
33.83,1,Glass,-64.47,11.83,72.64,0.0,False
135.46,1,Glass,-68.17,3.48,84.69,0.0182,False
191.81,4,Glass,-72.28,-1.44,93.71,0.1197,True
54.22,1,Glass,-98.01,41.27,76.74,0.0,False
10.49,1,Concrete,-92.77,42.3,70.47,0.0,False
176.29,3,Glass,-73.24,2.26,90.98,0.0362,False
141.96,0,None,-66.83,3.73,83.1,0.0152,False
123.01,4,Concrete,-77.05,-24.8,121.85,0.4736,True
165.24,4,Glass,-73.81,1.39,92.42,0.0423,False
76.14,2,Glass,-78.73,17.05,81.69,0.0,False
44.64,0,None,-75.46,22.41,73.05,0.0,False
50.02,4,Glass,-77.7,15.67,82.04,0.0,False
31.72,1,Glass,-78.33,26.25,72.08,0.0,False
173.52,2,Concrete,-83.21,-1.63,104.84,0.1207,True
37.65,2,Concrete,-89.3,17.73,91.57,0.0,False
193.59,2,Concrete,-83.54,-2.25,105.79,0.1337,True
128.95,1,Glass,-77.24,12.98,84.26,0.0,False
53.44,1,Concrete,-98.59,33.98,84.61,0.0,False
127.62,1,Concrete,-89.65,17.48,92.17,0.0,False
153.55,1,Glass,-72.64,6.86,85.78,0.0011,False
109.63,4,Glass,-75.11,6.26,88.85,0.0015,False
24.94,0,None,-61.55,13.56,67.99,0.0,False
104.24,4,Glass,-82.8,14.39,88.41,0.0,False
51.11,1,Concrete,-61.22,-3.0,84.22,0.1608,True
153.85,0,None,-65.38,1.58,83.8,0.0426,False
99.12,0,None,-99.44,39.47,79.98,0.0,False
13.08,3,Concrete,-80.65,8.27,92.38,0.0001,False
157.09,3,Glass,-93.31,23.33,89.98,0.0,False
34.39,3,Concrete,-80.58,-0.2,100.78,0.0846,False
36.36,3,Concrete,-71.29,-9.98,101.27,0.3192,True
127.54,3,Concrete,-62.69,-29.47,112.17,0.4854,True
51.38,2,Glass,-70.08,11.81,78.27,0.0,False
167.45,1,Concrete,-67.26,-7.27,94.53,0.2718,True
54.58,0,None,-94.54,39.74,74.8,0.0,False
81.86,4,Glass,-94.7,28.39,86.32,0.0,False
195.51,3,Concrete,-85.36,-10.52,115.88,0.3391,True
127.76,4,Glass,-73.84,3.66,90.18,0.0131,False
75.75,2,Concrete,-92.86,15.21,97.64,0.0,False
113.21,1,Glass,-65.05,1.92,83.13,0.0406,False
173.35,4,Glass,-93.0,20.17,92.83,0.0,False
27.32,0,None,-77.28,28.5,68.78,0.0,False
55.28,4,Glass,-99.04,36.14,82.91,0.0,False
46.43,4,Concrete,-80.72,-12.67,113.39,0.3676,True
55.59,2,Concrete,-76.69,1.74,94.95,0.0419,False
104.12,1,Glass,-85.48,23.08,82.4,0.0,False
131.45,4,Concrete,-93.13,-9.3,122.43,0.3098,True
118.23,4,Concrete,-90.0,-11.51,121.51,0.3571,True
180.53,2,Glass,-61.25,-7.93,89.19,0.2768,True
108.38,1,Glass,-91.85,29.1,82.75,0.0,False
157.3,2,Concrete,-64.34,-19.65,103.99,0.4455,True
179.77,2,Glass,-60.58,-8.57,89.15,0.3045,True
25.33,0,None,-94.89,46.76,68.13,0.0,False
33.16,0,None,-95.49,45.03,70.47,0.0,False
64.04,3,Glass,-86.97,24.79,82.18,0.0,False
114.34,3,Concrete,-63.54,-27.68,111.22,0.4775,True
178.74,3,Concrete,-74.51,-20.59,115.1,0.4482,True
28.5,0,None,-74.36,25.21,69.15,0.0,False
80.42,0,None,-61.66,3.5,78.16,0.0147,False
81.88,2,Concrete,-95.06,16.74,98.32,0.0,False
76.68,4,Concrete,-77.75,-20.0,117.75,0.4487,True
177.88,0,None,-86.95,21.89,85.06,0.0,False
43.66,4,Concrete,-80.35,-12.51,112.85,0.3677,True
73.99,0,None,-81.56,24.13,77.44,0.0,False
97.83,4,Glass,-67.46,-0.4,87.86,0.0904,False
39.38,1,Glass,-92.3,38.34,73.96,0.0,False
45.18,1,Glass,-98.38,43.23,75.15,0.0,False
42.71,4,Glass,-64.22,3.55,80.66,0.0184,False
118.91,4,Glass,-92.46,22.9,89.56,0.0,False
176.89,1,Concrete,-83.23,8.23,95.01,0.0003,False
66.0,3,Concrete,-69.32,-17.13,106.45,0.4283,True
45.53,1,Concrete,-79.13,15.91,83.22,0.0,False
122.83,2,Concrete,-87.23,5.39,101.84,0.0036,False
175.18,4,Concrete,-74.75,-30.18,124.92,0.4722,True
92.67,2,Concrete,-79.63,0.24,99.39,0.0742,False
17.01,1,Concrete,-93.95,39.29,74.67,0.0,False
75.06,2,Glass,-81.24,19.68,81.56,0.0,False
25.63,1,Glass,-85.79,35.56,70.23,0.0,False
111.04,2,Glass,-64.89,-0.08,84.96,0.0796,False
197.7,2,Glass,-63.47,-6.51,89.97,0.2479,True
140.68,2,Concrete,-88.18,5.17,103.02,0.0052,False
74.69,1,Concrete,-67.61,0.09,87.52,0.0744,False
97.31,2,Concrete,-94.01,14.2,99.82,0.0,False
49.52,1,Glass,-87.03,31.08,75.95,0.0,False
148.15,1,Glass,-75.22,9.75,85.47,0.0,False
165.15,3,Glass,-89.81,19.4,90.41,0.0,False
97.69,3,Glass,-74.54,8.69,85.85,0.0,False
57.95,1,Concrete,-97.07,31.75,85.32,0.0,False
179.22,0,None,-88.63,23.51,85.12,0.0,False
92.19,1,Concrete,-66.88,-2.47,89.35,0.1473,True
15.86,3,Glass,-61.83,11.77,70.06,0.0,False
120.22,3,Glass,-75.07,7.42,87.65,0.0004,False
185.41,1,Concrete,-89.56,14.14,95.42,0.0,False
17.47,2,Glass,-75.04,26.13,68.9,0.0,False
102.29,0,None,-96.37,36.12,80.25,0.0,False
173.79,2,Concrete,-68.92,-15.93,104.85,0.4052,True
37.32,0,None,-84.77,33.27,71.49,0.0,False
172.88,4,Concrete,-88.56,-16.25,124.81,0.4054,True
14.47,3,Concrete,-72.31,-0.96,93.27,0.1105,True
183.05,4,Concrete,-63.56,-41.74,125.31,0.4911,True
181.84,1,Concrete,-73.96,-1.29,95.25,0.1063,True
82.13,2,Glass,-98.19,35.84,82.34,0.0,False
189.06,1,Concrete,-60.56,-15.03,95.59,0.4137,True
53.31,2,Glass,-87.75,29.16,78.59,0.0,False
56.47,1,Glass,-87.57,30.48,77.09,0.0,False
170.77,1,Concrete,-76.21,1.51,94.7,0.0463,False
183.61,2,Concrete,-67.44,-17.89,105.33,0.4289,True
17.56,4,Glass,-65.29,12.35,72.94,0.0,False
47.06,3,Glass,-69.14,9.64,79.51,0.0,False
175.14,1,Concrete,-60.86,-14.07,94.92,0.3906,True
24.86,4,Glass,-64.69,8.73,75.96,0.0,False
152.35,0,None,-73.67,9.96,83.71,0.0,False
38.73,1,Concrete,-89.73,27.92,81.82,0.0,False
71.7,0,None,-96.91,39.75,77.16,0.0,False
182.42,4,Glass,-69.17,-4.1,93.28,0.1838,True
178.35,1,Glass,-69.51,2.43,87.08,0.0297,False
37.29,2,Concrete,-61.8,-9.68,91.49,0.3191,True
43.31,0,None,-96.61,43.82,72.79,0.0,False
19.39,2,Glass,-67.24,17.44,69.8,0.0,False
133.71,1,Concrete,-96.6,24.02,92.58,0.0,False
162.7,4,Concrete,-89.15,-15.13,124.28,0.4059,True
169.19,0,None,-68.78,4.16,84.62,0.0121,False
33.97,1,Glass,-61.7,9.03,72.68,0.0,False
97.19,2,Concrete,-97.29,17.48,99.81,0.0,False
49.17,1,Glass,-94.11,38.22,75.89,0.0,False
33.25,4,Concrete,-81.84,-8.65,110.49,0.3129,True
123.29,4,Glass,-64.67,-5.2,89.87,0.2247,True
